,USPS,ST,NAME,ZCTA5,LAT,LON
2117,Nelson,NZ-NSN,Nelson Airport,7011,-41.29691015,173.225507
2118,Nelson,NZ-NSN,Tahunanui,0,-41.28218685,173.2335784
2119,Nelson,NZ-NSN,Britannia,7030,-41.275093,173.2614541
2120,Nelson,NZ-NSN,Atawhai,7010,-41.2370811,173.3171034
2121,Nelson,NZ-NSN,Broadgreen-Monaco,0,-41.3088922,173.2291292
2122,Nelson,NZ-NSN,Washington,7030,-41.2730802,173.2664032
2123,Nelson,NZ-NSN,Nelson Central-Trafalgar,400,-41.27926065,173.2821699
2124,Nelson,NZ-NSN,The Wood,7010,-41.2685009,173.293705
2125,Nelson,NZ-NSN,Toi Toi,7040,-41.28106,173.2672819
2126,Nelson,NZ-NSN,Nayland,7011,-41.3049672,173.2339517
2127,Nelson,NZ-NSN,Aldinga,7011,-41.310976,173.2198691
2128,Nelson,NZ-NSN,Maitlands,7011,-41.3088565,173.240962
2129,Nelson,NZ-NSN,Maitai,0,-41.3013752,173.3997033
2130,Nelson,NZ-NSN,Grampians,7071,-41.2980158,173.279772
2131,Nelson,NZ-NSN,Enner Glynn,7011,-41.3064065,173.2572913
2132,Nelson,NZ-NSN,The Brook,7071,-41.3001874,173.295157
2133,West Coast,NZ-WTC,Nelson Creek,0,-42.4064105,171.517868
2134,Otago,NZ-OTA,Quail Rise,7011,-41.3228546,173.254014
